Frequency_GHz,Dk,Df,sigma_Dk,sigma_Df
0.6197581152457403,4.772989447369035,0.024605367190041697,0.014318968342107106,7.381610157012509e-05
0.6448288271894278,4.7841669081349485,0.025582802823474995,0.014352500724404844,7.674840847042498e-05
0.6709137099554112,4.789265608831668,0.026638827362388807,0.014367796826495003,7.991648208716642e-05
0.6980537892018013,4.791997469988451,0.027653917492429347,0.014375992409965352,8.296175247728803e-05
0.7262917501736214,4.780804250451102,0.02876506777124479,0.014342412751353307,8.629520331373435e-05
0.7556720048371032,4.767796854932766,0.029936051901241417,0.014303390564798298,8.980815570372424e-05
0.7862407617297302,4.774748386919519,0.031231711942951275,0.014324245160758557,9.369513582885382e-05
0.8180460986358805,4.796808926012137,0.03240420418589852,0.01439042677803641,9.721261255769554e-05
0.8511380382023763,4.784823539268421,0.033824985859833234,0.014354470617805265,0.0001014749575794997
0.8855686266128662,4.765326851678501,0.034843230429617914,0.014295980555035503,0.00010452969128885374
0.9213920154447733,4.788581471693948,0.03642581727888044,0.014365744415081842,0.00010927745183664132
0.9586645468375575,4.77123315699744,0.03820899097678974,0.01431369947099232,0.0001146269729303692
0.9974448421062371,4.784915779902766,0.039344496751679725,0.014354747339708297,0.00011803349025503917
1.0377938939395428,4.776111734643445,0.04082713809401845,0.014328335203930334,0.00012248141428205535
1.0797751623277092,4.76744939155438,0.04255058443290342,0.01430234817466314,0.00012765175329871025
1.123454674370779,4.7903401188702,0.04427524426296141,0.0143710203566106,0.00013282573278888422
1.168901128124387,4.78080895039054,0.046139959030872944,0.01434242685117162,0.00013841987709261883
1.2161860006463678,4.795250979244188,0.04802328327389243,0.014385752937732563,0.00014406984982167728
1.2653836604140993,4.764988540979123,0.04964285874072399,0.014294965622937368,0.00014892857622217194
1.3165714842894056,4.760621530712072,0.05172068868684936,0.014281864592136215,0.0001551620660605481
1.3698299792149702,4.77866866330669,0.054057644294934065,0.01433600598992007,0.0001621729328848022
1.4252429088336631,4.765514579729648,0.05595698094099503,0.014296543739188943,0.00016787094282298505
1.482897425229925,4.757717202128693,0.05791437026054137,0.014273151606386078,0.0001737431107816241
1.5428842060004093,4.764664081455004,0.060684730255432404,0.014293992244365013,0.0001820541907662972
1.6052975968694643,4.739020677190589,0.06277540286808106,0.014217062031571765,0.00018832620860424317
1.6702357600737496,4.762960796583752,0.06551225085570965,0.014288882389751257,0.00019653675256712892
1.7378008287493754,4.774881012163095,0.06804070733577708,0.014324643036489284,0.00020412212200733123
1.8080990675643716,4.733246505305854,0.07048917547813202,0.014199739515917562,0.00021146752643439606
1.881241039849127,4.7169305763820795,0.07318560568088654,0.014150791729146238,0.00021955681704265964
1.9573417814876608,4.714155290480621,0.07601569422630407,0.014142465871441863,0.00022804708267891219
2.0365209818432106,4.735904219813159,0.07912814817888388,0.014207712659439478,0.00023738444453665162
2.1189031720027085,4.705858200715255,0.0817147860386013,0.014117574602145766,0.0002451443581158039
2.204617920636185,4.734044938062202,0.08524872672052873,0.014202134814186607,0.0002557461801615862
2.2938000377791696,4.705523607477402,0.08854190998979972,0.014116570822432206,0.0002656257299693992
2.386589786858581,4.717435901982514,0.09204774289506923,0.01415230770594754,0.00027614322868520767
2.48313310529557,4.6834557559184065,0.09553715770544545,0.01405036726775522,0.00028661147311633635
2.583581834032289,4.686708476513666,0.09900419304077271,0.014060125429540998,0.0002970125791223181
2.688093956343563,4.689443519839866,0.10311261489511445,0.014068330559519598,0.00030933784468534334
2.7968338463090774,4.67059304904719,0.1070700367905347,0.014011779147141568,0.0003212101103716041
2.9099725273368637,4.667461237141168,0.11067978338950704,0.014002383711423505,0.00033203935016852114
3.027687941144683,4.637354536060705,0.11475639944917737,0.013912063608182115,0.0003442691983475321
3.1501652276223546,4.658398492030375,0.11861082615384315,0.013975195476091124,0.00035583247846152945
3.277597016015195,4.599532707615842,0.12333334101695391,0.013798598122847528,0.00037000002305086167
3.410183727886527,4.627326845383124,0.12768996453567033,0.013881980536149372,0.000383069893607011
3.548133892335755,4.586220952412018,0.1328651393297129,0.013758662857236053,0.00039859541798913865
3.691664473967773,4.596405757540484,0.13656386714063792,0.013789217272621453,0.00040969160142191374
3.8410012141295238,4.590694615390585,0.1415370587893838,0.013772083846171755,0.0004246111763681514
3.9963789859504097,4.536981403703844,0.14623617287660107,0.01361094421111153,0.0004387085186298032
4.15804216374493,4.52157302785794,0.1509092053059192,0.013564719083573819,0.00045272761591775754
4.3262450073585565,4.507399544480673,0.15638692241672092,0.01352219863344202,0.00046916076725016275
4.5012520620613365,4.468125078762918,0.16143143516967048,0.013404375236288752,0.00048429430550901145
4.683338574618131,4.44628400281045,0.16769445218870366,0.01333885200843135,0.0005030833565661109
4.872790926189929,4.456797563651862,0.17062597034926158,0.013370392690955586,0.0005118779110477847
5.0699070827470445,4.408085648915443,0.17828977091895187,0.013224256946746329,0.0005348693127568556
5.274997063702619,4.396856165657019,0.18238066262147912,0.013190568496971058,0.0005471419878644374
5.488383429503487,4.375167505553547,0.18791657170298037,0.01312550251666064,0.000563749715108941
5.710401788945268,4.334899483392329,0.19268818405436888,0.013004698450176986,0.0005780645521631067
5.941401327009564,4.3112430825357855,0.1984151652077604,0.012933729247607354,0.0005952454956232811
6.181745354053464,4.280158663343635,0.2034742704449919,0.012840475990030907,0.0006104228113349757
6.431811877215088,4.247316430595866,0.2101802325726684,0.012741949291787598,0.0006305406977180052
6.691994194933848,4.212209767535723,0.21539685780996523,0.012636629302607167,0.0006461905734298956
6.962701515520512,4.19098424633392,0.22009643353724295,0.01257295273900176,0.0006602893006117289
7.244359600749898,4.16016707377149,0.22522830190330032,0.012480501221314468,0.0006756849057099009
7.537411435488477,4.124896529075552,0.229852457348913,0.012374689587226656,0.0006895573720467389
7.842317924409981,4.073442017661244,0.2347810317566548,0.012220326052983732,0.0007043430952699643
8.159558616894888,4.032734960762385,0.23947584937460784,0.012098204882287154,0.0007184275481238235
8.489632461253814,3.9976302703796427,0.24500458814153808,0.011992890811138928,0.0007350137644246142
8.833058589461075,3.9725114853687646,0.24825073593891728,0.011917534456106294,0.0007447522078167518
9.190377133632595,3.9285817352106527,0.25268218401993875,0.011785745205631956,0.0007580465520598162
9.562150075532347,3.885890342139409,0.2560620335317567,0.011657671026418227,0.0007681861005952702
9.948962130443359,3.8520794622798054,0.2586888771955664,0.011556238386839415,0.0007760666315866991
10.35142166679344,3.818660071908117,0.2622451315763584,0.01145598021572435,0.0007867353947290752
10.77016166298199,3.773905389646827,0.2643631611770196,0.01132171616894048,0.0007930894835310587
11.20584070291276,3.7267927454992558,0.26621175739487923,0.011180378236497767,0.0007986352721846377
11.659144011798311,3.6888503162821653,0.2691672005197909,0.011066550948846496,0.0008075016015593726
12.130784533865317,3.6568909064031265,0.27083380562642406,0.01097067271920938,0.0008125014168792722
12.621504053655528,3.6301935103563574,0.2715470632549077,0.010890580531069071,0.0008146411897647231
13.132074362686195,3.580044851991694,0.27105988298913514,0.010740134555975082,0.0008131796489674053
13.66329847330465,3.530374166059598,0.2740955978922065,0.010591122498178793,0.0008222867936766194
14.216011881646262,3.4884161157176052,0.2714912795676474,0.010465248347152815,0.0008144738387029422
14.791083881682072,3.4629486837940164,0.27081495866594835,0.010388846051382048,0.0008124448759978451
15.389418932422853,3.442139233004786,0.2702158317571698,0.010326417699014358,0.0008106474952715094
16.011958080429846,3.375708838146291,0.26879190299390726,0.010127126514438874,0.0008063757089817218
16.65968043986952,3.378559873554516,0.26818493088173195,0.010135679620663546,0.0008045547926451959
17.333604732440083,3.3378287151715638,0.26675566530368905,0.010013486145514693,0.0008002669959110672
18.03479088959179,3.3140524933078432,0.2628724713312114,0.00994215747992353,0.0007886174139936342
18.764341719560854,3.2701904202857817,0.25978877936992006,0.009810571260857345,0.0007793663381097601
19.523404641839,3.2446403914972297,0.25745287500234537,0.009733921174491688,0.000772358625007036
20.31317349180641,3.2213148923489916,0.2527704139534111,0.009663944677046975,0.0007583112418602332
21.134890398366476,3.183678500440536,0.24935759943541394,0.009551035501321607,0.0007480727983062419
21.98984773753541,3.1798678918636667,0.24511995756431446,0.009539603675591,0.0007353598726929433
22.879390165059235,3.1430187489764116,0.23981348506998823,0.009429056246929236,0.0007194404552099647
23.804916731255137,3.1378431873266446,0.2356953506851095,0.009413529561979933,0.0007070860520553285
24.767883081403088,3.117611579406392,0.2323968388949475,0.009352834738219176,0.0006971905166848425
25.769803745148774,3.07370918204932,0.22507235849636215,0.009221127546147961,0.0006752170754890864
26.812254518518333,3.0614386661856012,0.22164314363347504,0.009184315998556803,0.0006649294309004251
27.89687494229136,3.0434925204025594,0.21684526936231432,0.009130477561207677,0.0006505358080869429
29.02537088063005,3.032327655660063,0.2113081519061178,0.009096982966980189,0.0006339244557183534
30.19951720402016,3.006324730664853,0.2049908779935167,0.009018974191994558,0.0006149726339805501
31.42116058074338,2.9936959736092295,0.2007778526757643,0.008981087920827689,0.0006023335580272929
32.6922223812715,2.9843954307887595,0.19537599435530806,0.008953186292366279,0.0005861279830659241
34.014701700150354,2.9633779358806,0.18926598115216228,0.0088901338076418,0.0005677979434564869
35.39067850012625,2.957595536028027,0.1837283202680148,0.00887278660808408,0.0005511849608040444
36.82231688345989,2.958626102037419,0.1789135937365828,0.008875878306112257,0.0005367407812097484
38.31186849557289,2.9348614118105414,0.1730494053734727,0.008804584235431625,0.0005191482161204181
39.861676066379914,2.9199828784767843,0.16765064039407757,0.008759948635430352,0.0005029519211822327
41.474177094876346,2.9335478046978993,0.163073669010083,0.008800643414093697,0.000489221007030249
43.1519076827765,2.9095450167413084,0.15782057114881334,0.008728635050223926,0.00047346171344644
44.89750652323141,2.903237044348419,0.15217222502181915,0.008709711133045257,0.00045651667506545744
46.71371905090029,2.8996771889857746,0.14738195950186347,0.008699031566957324,0.0004421458785055904
48.60340175990216,2.888794561068389,0.1429330927155928,0.008666383683205166,0.0004287992781467784
50.569526696439155,2.871358633007538,0.13740171312983482,0.008614075899022612,0.00041220513938950446
52.6151861331572,2.864488247868405,0.13326988317328112,0.008593464743605214,0.00039980964951984334
54.74359743259593,2.8749429895643615,0.1286122954714727,0.008624828968693085,0.00038583688641441813
56.95810810737686,2.88057235613244,0.124217811695373,0.00864171706839732,0.000372653435086119
59.262201085088414,2.8491594922674883,0.12050620108540647,0.008547478476802465,0.0003615186032562194
61.65950018614822,2.871027732366562,0.11601918450047222,0.008613083197099686,0.00034805755350141666
64.15377582325823,2.847081923911985,0.11166690391655591,0.008541245771735954,0.0003350007117496677
66.74895093141646,2.8568578060061207,0.1074863593398881,0.008570573418018363,0.0003224590780196643
69.44910713781213,2.840163148953382,0.10387711348954276,0.008520489446860145,0.00031163134046862826
72.25849118130789,2.8388149218921805,0.1003022763817485,0.008516444765676541,0.0003009068291452455
75.18152159160552,2.827361312666024,0.09670476896011868,0.008482083937998071,0.00029011430688035604
78.22279563860029,2.8299425187410616,0.09305081042547843,0.008489827556223186,0.00027915243127643526
81.38709656285303,2.839325022490527,0.08917019425292622,0.008517975067471581,0.0002675105827587786
84.67940109855292,2.836264028903797,0.08636462667383422,0.008508792086711391,0.00025909388002150267
88.10488730080137,2.825608561482703,0.08335447378296124,0.008476825684448108,0.0002500634213488837
91.6689426895293,2.8196459105386107,0.0803295345211739,0.008458937731615832,0.0002409886035635217
95.377172722855,2.8131258982470193,0.07723487835479742,0.008439377694741058,0.00023170463506439227
99.23540961321002,2.8265316931294415,0.0741524433884637,0.008479595079388325,0.0002224573301653911
103.24972150009859,2.823979000246329,0.07129415753228639,0.008471937000738988,0.00021388247259685917
107.42642199391712,2.8230862985029335,0.06863195735958538,0.0084692588955088,0.00020589587207875615
111.77208010584455,2.8146160634185478,0.06643542304396167,0.008443848190255643,0.000199306269131885
116.2935305794205,2.826747586205016,0.06341462339429756,0.008480242758615048,0.00019024387018289266
120.99788464006078,2.8061695848235315,0.06106988893899532,0.008418508754470594,0.00018320966681698595
125.89254117941675,2.8056324549147083,0.05870878548576515,0.008416897364744125,0.00017612635645729543
